filename,angle
82370.jpg,56.07
82371.jpg,55.869999
82372.jpg,55.869999
82373.jpg,55.869999
82374.jpg,56.470001
82375.jpg,57.080002
82376.jpg,59.189999
82377.jpg,60.200001
82378.jpg,61.41
82379.jpg,62.720001
82380.jpg,63.130001
82381.jpg,63.130001
82382.jpg,63.130001
82383.jpg,62.919998
82384.jpg,62.919998
82385.jpg,63.130001
82386.jpg,63.330002
82387.jpg,63.330002
82388.jpg,63.330002
82389.jpg,63.330002
82390.jpg,63.330002
82391.jpg,63.130001
82392.jpg,62.52
82393.jpg,61.009998
82394.jpg,57.779999
82395.jpg,55.560001
82396.jpg,54.860001
82397.jpg,53.139999
82398.jpg,51.830002
82399.jpg,47.700001
82400.jpg,45.779999
82401.jpg,44.77
82402.jpg,43.360001
82403.jpg,42.860001
82404.jpg,41.240002
82405.jpg,40.34
82406.jpg,39.73
82407.jpg,39.330002
82408.jpg,37.110001
82409.jpg,34.689999
82410.jpg,32.27
82411.jpg,30.860001
82412.jpg,28.639999
82413.jpg,26.82
82414.jpg,23.09
82415.jpg,22.290001
82416.jpg,20.469999
82417.jpg,16.74
82418.jpg,10.29
82419.jpg,6.55
82420.jpg,5.75
82421.jpg,3.33
82422.jpg,0.5
82423.jpg,-2.82
82424.jpg,-5.24
82425.jpg,-8.17
82426.jpg,-9.58
82427.jpg,-11.29
82428.jpg,-12.5
82429.jpg,-13.21
82430.jpg,-14.02
82431.jpg,-14.92
82432.jpg,-15.83
82433.jpg,-16.24
82434.jpg,-16.639999
82435.jpg,-17.75
82436.jpg,-18.66
82437.jpg,-19.16
82438.jpg,-19.360001
82439.jpg,-20.17
82440.jpg,-21.18
82441.jpg,-23.09
82442.jpg,-23.6
82443.jpg,-24.4
82444.jpg,-25.51
82445.jpg,-26.92
82446.jpg,-27.73
82447.jpg,-29.24
82448.jpg,-30.66
82449.jpg,-32.169998
82450.jpg,-35.189999
82451.jpg,-37.610001
82452.jpg,-39.529999
82453.jpg,-41.450001
82454.jpg,-42.049999
82455.jpg,-42.66
82456.jpg,-43.360001
82457.jpg,-43.869999
82458.jpg,-44.970001
82459.jpg,-46.290001
82460.jpg,-47.09
82461.jpg,-48.400002
82462.jpg,-50.82
82463.jpg,-51.23
82464.jpg,-51.93
82465.jpg,-54.549999
82466.jpg,-54.959999
82467.jpg,-56.169998
82468.jpg,-56.77
82469.jpg,-57.48
82470.jpg,-58.080002
82471.jpg,-58.18
82472.jpg,-58.990002
82473.jpg,-60.200001
82474.jpg,-61.82
82475.jpg,-62.619999
82476.jpg,-62.619999
82477.jpg,-62.619999
82478.jpg,-62.619999
82479.jpg,-62.619999
82480.jpg,-62.619999
82481.jpg,-62.619999
82482.jpg,-62.619999
82483.jpg,-62.619999
82484.jpg,-62.619999
82485.jpg,-62.619999
82486.jpg,-62.619999
82487.jpg,-62.52
82488.jpg,-62.220001
82489.jpg,-61.709999
82490.jpg,-61.310001
82491.jpg,0.0
82492.jpg,-61.209999
82493.jpg,-61.209999
82494.jpg,-61.209999
82495.jpg,-61.209999
82496.jpg,-61.209999
82497.jpg,-61.209999
82498.jpg,-61.209999
82499.jpg,-61.209999
82500.jpg,-61.209999
82501.jpg,-60.810001
82502.jpg,-60.400002
82503.jpg,-60.099998
82504.jpg,-59.900002
82505.jpg,-59.900002
82506.jpg,-59.900002
82507.jpg,0.0
82508.jpg,-59.799999
82509.jpg,-59.799999
82510.jpg,-58.889999
82511.jpg,-58.290001
82512.jpg,-57.380001
82513.jpg,-56.470001
82514.jpg,-55.66
82515.jpg,-54.049999
82516.jpg,-53.75
82517.jpg,-53.75
82518.jpg,-53.75
82519.jpg,-53.75
82520.jpg,-53.450001
82521.jpg,-51.830002
82522.jpg,-51.130001
82523.jpg,-50.119999
82524.jpg,-50.119999
82525.jpg,-50.32
82526.jpg,-50.619999
82527.jpg,-50.82
82528.jpg,-51.029999
82529.jpg,-51.130001
82530.jpg,-51.23
82531.jpg,-51.330002
82532.jpg,-51.43
82533.jpg,-51.43
82534.jpg,-51.43
82535.jpg,-51.43
82536.jpg,-51.43
82537.jpg,-51.43
82538.jpg,-51.43
82539.jpg,-51.43
82540.jpg,-51.43
82541.jpg,-51.830002
82542.jpg,-52.130001
82543.jpg,-52.130001
82544.jpg,-52.130001
82545.jpg,-52.130001
82546.jpg,-52.130001
82547.jpg,-51.830002
82548.jpg,-50.919998
82549.jpg,-49.110001
82550.jpg,-47.09
82551.jpg,-44.869999
82552.jpg,-44.169998
82553.jpg,-42.860001
82554.jpg,-41.75
82555.jpg,-40.84
82556.jpg,-39.830002
82557.jpg,-39.529999
82558.jpg,-38.919998
82559.jpg,-38.619999
82560.jpg,-38.32
82561.jpg,-36.200001
82562.jpg,-34.290001
82563.jpg,-33.98
82564.jpg,-33.880001
82565.jpg,-34.389999
82566.jpg,-34.59
82567.jpg,-34.389999
82568.jpg,0.0
82569.jpg,-30.66
82570.jpg,-29.950001
82571.jpg,-29.950001
82572.jpg,-29.85
82573.jpg,-29.75
82574.jpg,-29.450001
82575.jpg,-29.24
82576.jpg,-28.540001
82577.jpg,-28.34
82578.jpg,-28.34
82579.jpg,-28.34
82580.jpg,-28.24
82581.jpg,-28.24
82582.jpg,-28.24
82583.jpg,-28.24
82584.jpg,-28.24
82585.jpg,-28.24
82586.jpg,-28.24
82587.jpg,-28.030001
82588.jpg,-27.93
82589.jpg,-27.43
82590.jpg,-26.32
82591.jpg,-25.309999
82592.jpg,-22.18
82593.jpg,-20.77
82594.jpg,-19.059999
82595.jpg,-16.129999
82596.jpg,-14.32
82597.jpg,-12.71
82598.jpg,-12.4
82599.jpg,-11.9
82600.jpg,-11.8
82601.jpg,-11.7
82602.jpg,-11.29
82603.jpg,-10.19
82604.jpg,0.0
82605.jpg,-6.66
82606.jpg,-5.75
82607.jpg,-4.94
82608.jpg,-4.84
82609.jpg,-4.74
82610.jpg,-3.73
82611.jpg,-2.92
82612.jpg,-1.82
82613.jpg,-1.21
82614.jpg,-1.21
82615.jpg,-1.21
82616.jpg,-1.21
82617.jpg,-1.11
82618.jpg,-1.01
82619.jpg,-0.3
82620.jpg,-0.1
82621.jpg,-0.1
82622.jpg,-0.1
82623.jpg,-0.1
82624.jpg,-0.1
82625.jpg,-0.1
82626.jpg,-0.1
82627.jpg,-0.1
82628.jpg,0.0
82629.jpg,0.0
82630.jpg,0.0
82631.jpg,0.0
82632.jpg,0.1
82633.jpg,0.61
82634.jpg,0.71
82635.jpg,1.61
82636.jpg,2.72
82637.jpg,5.04
82638.jpg,5.45
82639.jpg,5.45
82640.jpg,5.55
82641.jpg,5.95
82642.jpg,6.05
82643.jpg,6.05
82644.jpg,6.05
82645.jpg,6.05
82646.jpg,6.05
82647.jpg,6.05
82648.jpg,6.15
82649.jpg,6.15
82650.jpg,6.15
82651.jpg,6.15
82652.jpg,6.15
82653.jpg,6.05
82654.jpg,5.95
82655.jpg,5.65
82656.jpg,5.55
82657.jpg,5.55
82658.jpg,5.55
82659.jpg,5.55
82660.jpg,5.45
82661.jpg,4.64
82662.jpg,0.0
82663.jpg,4.24
82664.jpg,3.63
82665.jpg,2.72
82666.jpg,1.71
82667.jpg,1.71
82668.jpg,1.71
82669.jpg,1.61
82670.jpg,1.92
82671.jpg,2.92
82672.jpg,3.33
82673.jpg,3.23
82674.jpg,3.23
82675.jpg,3.23
82676.jpg,3.23
82677.jpg,3.23
82678.jpg,3.23
82679.jpg,3.33
82680.jpg,3.43
82681.jpg,3.43
82682.jpg,3.43
82683.jpg,3.43
82684.jpg,3.43
82685.jpg,3.43
82686.jpg,3.33
82687.jpg,0.0
82688.jpg,3.33
82689.jpg,3.23
82690.jpg,3.23
82691.jpg,3.23
82692.jpg,3.03
82693.jpg,2.52
82694.jpg,1.21
82695.jpg,0.71
82696.jpg,0.0
82697.jpg,0.3
82698.jpg,0.3
82699.jpg,-0.1
82700.jpg,-0.61
82701.jpg,-0.71
82702.jpg,-0.71
82703.jpg,-0.81
82704.jpg,-0.91
82705.jpg,-0.91
82706.jpg,0.0
82707.jpg,-0.91
82708.jpg,-0.71
82709.jpg,-0.4
82710.jpg,-0.2
82711.jpg,-0.1
82712.jpg,0.0
82713.jpg,0.2
82714.jpg,0.3
82715.jpg,0.4
82716.jpg,0.5
82717.jpg,0.81
82718.jpg,1.21
82719.jpg,1.82
82720.jpg,2.02
82721.jpg,2.52
82722.jpg,3.03
82723.jpg,3.13
82724.jpg,3.23
82725.jpg,3.33
82726.jpg,3.33
82727.jpg,3.43
82728.jpg,3.63
82729.jpg,3.83
82730.jpg,4.03
82731.jpg,4.34
82732.jpg,4.64
82733.jpg,5.45
82734.jpg,6.15
82735.jpg,7.87
82736.jpg,9.18
82737.jpg,9.28
82738.jpg,9.28
82739.jpg,9.28
82740.jpg,9.28
82741.jpg,9.28
82742.jpg,9.28
82743.jpg,9.28
82744.jpg,9.18
82745.jpg,8.97
82746.jpg,8.67
82747.jpg,7.97
82748.jpg,7.46
82749.jpg,7.46
82750.jpg,7.46
82751.jpg,7.46
82752.jpg,7.46
82753.jpg,6.96
82754.jpg,6.86
82755.jpg,6.86
82756.jpg,6.86
82757.jpg,6.86
82758.jpg,6.55
82759.jpg,6.25
82760.jpg,0.0
82761.jpg,6.25
82762.jpg,6.25
82763.jpg,6.25
82764.jpg,6.25
82765.jpg,6.25
82766.jpg,6.35
82767.jpg,6.66
82768.jpg,7.16
82769.jpg,7.66
82770.jpg,7.97
82771.jpg,8.17
82772.jpg,8.17
82773.jpg,8.17
82774.jpg,8.17
82775.jpg,8.17
82776.jpg,8.17
82777.jpg,8.17
82778.jpg,8.17
82779.jpg,8.17
82780.jpg,8.17
82781.jpg,8.17
82782.jpg,8.17
82783.jpg,8.17
82784.jpg,8.17
82785.jpg,8.17
82786.jpg,8.17
82787.jpg,8.17
82788.jpg,8.17
82789.jpg,8.17
82790.jpg,8.17
82791.jpg,8.17
82792.jpg,8.17
82793.jpg,8.37
82794.jpg,8.77
82795.jpg,9.18
82796.jpg,9.48
82797.jpg,9.58
82798.jpg,9.88
82799.jpg,10.29
82800.jpg,10.69
82801.jpg,11.6
82802.jpg,12.2
82803.jpg,13.21
82804.jpg,13.51
82805.jpg,14.02
82806.jpg,14.52
82807.jpg,14.82
82808.jpg,15.13
82809.jpg,16.129999
82810.jpg,17.139999
82811.jpg,18.049999
82812.jpg,19.559999
82813.jpg,20.57
82814.jpg,21.879999
82815.jpg,22.59
82816.jpg,23.5
82817.jpg,24.200001
82818.jpg,24.91
82819.jpg,25.110001
82820.jpg,25.709999
82821.jpg,26.02
82822.jpg,26.52
82823.jpg,26.719999
82824.jpg,26.92
82825.jpg,27.23
82826.jpg,27.73
82827.jpg,27.93
82828.jpg,28.129999
82829.jpg,28.34
82830.jpg,28.639999
82831.jpg,28.74
82832.jpg,29.040001
82833.jpg,29.450001
82834.jpg,30.049999
82835.jpg,30.860001
82836.jpg,31.26
82837.jpg,31.559999
82838.jpg,32.970001
82839.jpg,33.18
82840.jpg,33.68
82841.jpg,33.880001
82842.jpg,34.080002
82843.jpg,35.5
82844.jpg,35.900002
82845.jpg,36.299999
82846.jpg,36.810001
82847.jpg,37.209999
82848.jpg,37.610001
82849.jpg,38.02
82850.jpg,38.32
82851.jpg,38.419998
82852.jpg,38.619999
82853.jpg,38.720001
82854.jpg,39.130001
82855.jpg,40.34
82856.jpg,41.040001
82857.jpg,41.75
82858.jpg,42.450001
82859.jpg,42.959999
82860.jpg,43.459999
82861.jpg,43.66
82862.jpg,44.07
82863.jpg,44.369999
82864.jpg,44.57
82865.jpg,44.970001
82866.jpg,45.48
82867.jpg,46.080002
82868.jpg,46.689999
82869.jpg,47.389999
82870.jpg,48.400002
82871.jpg,48.400002
82872.jpg,48.400002
82873.jpg,48.299999
82874.jpg,48.299999
82875.jpg,48.299999
82876.jpg,48.299999
82877.jpg,48.91
82878.jpg,49.919998
82879.jpg,51.830002
82880.jpg,53.040001
82881.jpg,53.549999
82882.jpg,53.75
82883.jpg,53.75
82884.jpg,54.049999
82885.jpg,54.450001
82886.jpg,54.759998
82887.jpg,55.360001
82888.jpg,55.759998
82889.jpg,56.970001
82890.jpg,59.290001
82891.jpg,61.919998
82892.jpg,63.330002
82893.jpg,64.029999
82894.jpg,65.849998
82895.jpg,66.449997
82896.jpg,66.860001
82897.jpg,67.870003
82898.jpg,68.870003
82899.jpg,70.080002
82900.jpg,70.389999
82901.jpg,70.389999
82902.jpg,70.389999
82903.jpg,70.389999
82904.jpg,70.389999
82905.jpg,70.290001
82906.jpg,70.080002
82907.jpg,69.379997
82908.jpg,69.18
82909.jpg,68.669998
82910.jpg,68.169998
82911.jpg,67.970001
82912.jpg,67.970001
82913.jpg,67.970001
82914.jpg,67.970001
82915.jpg,67.970001
82916.jpg,67.970001
82917.jpg,67.870003
82918.jpg,67.970001
82919.jpg,67.970001
82920.jpg,67.870003
82921.jpg,67.760002
82922.jpg,67.660004
82923.jpg,67.559998
82924.jpg,67.360001
82925.jpg,67.260002
82926.jpg,67.059998
82927.jpg,0.0
82928.jpg,66.959999
82929.jpg,66.860001
82930.jpg,66.860001
82931.jpg,67.160004
82932.jpg,67.160004
82933.jpg,67.260002
82934.jpg,67.260002
82935.jpg,67.459999
82936.jpg,67.660004
82937.jpg,67.970001
82938.jpg,68.370003
82939.jpg,68.57
82940.jpg,69.080002
82941.jpg,69.18
82942.jpg,69.279999
82943.jpg,69.279999
82944.jpg,69.379997
82945.jpg,69.379997
82946.jpg,0.0
82947.jpg,69.480003
82948.jpg,69.480003
82949.jpg,69.480003
82950.jpg,69.480003
82951.jpg,69.480003
82952.jpg,69.279999
82953.jpg,69.080002
82954.jpg,68.970001
82955.jpg,68.970001
82956.jpg,68.970001
82957.jpg,68.970001
82958.jpg,68.970001
82959.jpg,68.970001
82960.jpg,68.970001
82961.jpg,69.279999
82962.jpg,69.580002
82963.jpg,69.779999
82964.jpg,69.980003
82965.jpg,69.980003
82966.jpg,70.18
82967.jpg,70.18
82968.jpg,70.290001
82969.jpg,0.0
82970.jpg,70.389999
82971.jpg,70.389999
82972.jpg,70.389999
82973.jpg,70.690002
82974.jpg,70.690002
82975.jpg,70.690002
82976.jpg,70.790001
82977.jpg,70.989998
82978.jpg,0.0
82979.jpg,72.300003
82980.jpg,72.300003
82981.jpg,72.300003
82982.jpg,72.400002
82983.jpg,72.5
82984.jpg,72.709999
82985.jpg,72.910004
82986.jpg,73.110001
82987.jpg,73.110001
82988.jpg,73.110001
82989.jpg,73.209999
82990.jpg,73.209999
82991.jpg,73.209999
82992.jpg,73.209999
82993.jpg,73.110001
82994.jpg,73.110001
82995.jpg,73.110001
82996.jpg,73.110001
82997.jpg,73.110001
82998.jpg,72.910004
82999.jpg,72.400002
83000.jpg,71.900002
83001.jpg,70.489998
83002.jpg,70.389999
83003.jpg,0.0
83004.jpg,70.389999
83005.jpg,70.389999
83006.jpg,70.389999
83007.jpg,70.389999
83008.jpg,70.489998
83009.jpg,70.489998
83010.jpg,70.489998
83011.jpg,70.389999
83012.jpg,70.389999
83013.jpg,70.489998
83014.jpg,70.389999
83015.jpg,70.080002
83016.jpg,69.879997
83017.jpg,69.879997
83018.jpg,69.779999
83019.jpg,69.279999
83020.jpg,68.470001
83021.jpg,67.760002
83022.jpg,0.0
83023.jpg,64.940002
83024.jpg,64.839996
83025.jpg,65.040001
83026.jpg,65.139999
83027.jpg,65.139999
83028.jpg,65.139999
83029.jpg,65.139999
83030.jpg,64.639999
83031.jpg,64.129997
83032.jpg,63.630001
83033.jpg,62.919998
83034.jpg,62.619999
83035.jpg,62.32
83036.jpg,62.220001
83037.jpg,62.220001
83038.jpg,62.119999
83039.jpg,62.02
83040.jpg,61.919998
83041.jpg,61.919998
83042.jpg,61.509998
83043.jpg,61.509998
83044.jpg,61.509998
83045.jpg,61.310001
83046.jpg,61.110001
83047.jpg,60.099998
83048.jpg,58.490002
83049.jpg,56.369999
83050.jpg,54.959999
83051.jpg,54.549999
83052.jpg,54.549999
83053.jpg,54.549999
83054.jpg,54.549999
83055.jpg,54.549999
83056.jpg,54.450001
83057.jpg,53.040001
83058.jpg,51.93
83059.jpg,51.330002
83060.jpg,49.610001
83061.jpg,48.709999
83062.jpg,47.389999
83063.jpg,46.490002
83064.jpg,45.580002
83065.jpg,44.77
83066.jpg,43.560001
83067.jpg,42.959999
83068.jpg,41.849998
83069.jpg,39.43
83070.jpg,38.720001
83071.jpg,37.110001
83072.jpg,36.299999
83073.jpg,34.59
83074.jpg,33.580002
83075.jpg,31.360001
83076.jpg,29.34
83077.jpg,28.129999
83078.jpg,26.32
83079.jpg,25.82
83080.jpg,25.309999
83081.jpg,24.200001
83082.jpg,22.389999
83083.jpg,20.969999
83084.jpg,20.27
83085.jpg,19.059999
83086.jpg,18.35
83087.jpg,17.65
83088.jpg,16.84
83089.jpg,15.13
83090.jpg,14.52
83091.jpg,14.02
83092.jpg,13.82
83093.jpg,13.82
83094.jpg,13.82
83095.jpg,13.71
83096.jpg,13.82
83097.jpg,12.3
83098.jpg,11.19
83099.jpg,10.08
83100.jpg,8.97
83101.jpg,0.0
83102.jpg,8.97
83103.jpg,8.87
83104.jpg,8.67
83105.jpg,8.57
83106.jpg,0.0
83107.jpg,8.57
83108.jpg,8.57
83109.jpg,8.57
83110.jpg,8.57
83111.jpg,8.57
83112.jpg,8.27
83113.jpg,7.97
83114.jpg,7.66
83115.jpg,6.76
83116.jpg,5.85
83117.jpg,4.64
83118.jpg,1.92
83119.jpg,1.21
83120.jpg,0.91
83121.jpg,0.71
83122.jpg,0.71
83123.jpg,0.71
83124.jpg,0.71
83125.jpg,0.71
83126.jpg,0.71
83127.jpg,0.71
83128.jpg,0.71
83129.jpg,0.71
83130.jpg,0.71
83131.jpg,0.5
83132.jpg,0.4
83133.jpg,0.2
83134.jpg,0.0
83135.jpg,-0.61
83136.jpg,-0.71
83137.jpg,-0.91
83138.jpg,-1.01
83139.jpg,-1.31
83140.jpg,-1.41
83141.jpg,-1.82
83142.jpg,-2.32
83143.jpg,-3.43
83144.jpg,-3.73
83145.jpg,-4.44
83146.jpg,-5.34
83147.jpg,-5.95
83148.jpg,-6.55
83149.jpg,-7.16
83150.jpg,-7.56
83151.jpg,-7.56
83152.jpg,-7.56
83153.jpg,-7.56
83154.jpg,-7.56
83155.jpg,-7.56
83156.jpg,-7.66
83157.jpg,-7.76
83158.jpg,-7.97
83159.jpg,-8.27
83160.jpg,-8.57
83161.jpg,-8.67
83162.jpg,-8.97
83163.jpg,-9.48
83164.jpg,-9.68
83165.jpg,-9.98
83166.jpg,-10.39
83167.jpg,-10.99
83168.jpg,-11.19
83169.jpg,-11.8
83170.jpg,-12.71
83171.jpg,-13.21
83172.jpg,-13.71
83173.jpg,-14.02
83174.jpg,-14.22
83175.jpg,-14.32
83176.jpg,-14.32
83177.jpg,-14.32
83178.jpg,-14.42
83179.jpg,-14.42
83180.jpg,-14.42
83181.jpg,-14.52
83182.jpg,-15.03
83183.jpg,-15.33
83184.jpg,-15.63
83185.jpg,-15.73
83186.jpg,-15.83
83187.jpg,-15.83
83188.jpg,-15.83
83189.jpg,-15.83
83190.jpg,-15.93
83191.jpg,-16.030001
83192.jpg,-16.639999
83193.jpg,-16.84
83194.jpg,0.0
83195.jpg,-17.34
83196.jpg,-17.450001
83197.jpg,-17.450001
83198.jpg,-17.549999
83199.jpg,-17.65
83200.jpg,-17.65
83201.jpg,-17.85
83202.jpg,-17.85
83203.jpg,-17.950001
83204.jpg,-18.25
83205.jpg,-19.059999
83206.jpg,-19.459999
83207.jpg,-19.969999
83208.jpg,-20.57
83209.jpg,-20.77
83210.jpg,-21.18
83211.jpg,-21.58
83212.jpg,-22.08
83213.jpg,-22.18
83214.jpg,-22.290001
83215.jpg,-22.290001
83216.jpg,0.0
83217.jpg,-22.290001
83218.jpg,-22.290001
83219.jpg,-22.290001
83220.jpg,-22.290001
83221.jpg,0.0
83222.jpg,-22.290001
83223.jpg,-22.290001
83224.jpg,-22.290001
83225.jpg,-22.18
83226.jpg,-21.879999
83227.jpg,-21.48
83228.jpg,-21.280001
83229.jpg,-21.18
83230.jpg,0.0
83231.jpg,-20.870001
83232.jpg,-20.870001
83233.jpg,-20.77
83234.jpg,-20.67
83235.jpg,-20.57
83236.jpg,-20.57
83237.jpg,-20.57
83238.jpg,-20.67
83239.jpg,-20.57
83240.jpg,-20.57
83241.jpg,-20.67
83242.jpg,-20.67
83243.jpg,-20.57
83244.jpg,-20.67
83245.jpg,-20.57
83246.jpg,-20.57
83247.jpg,-20.57
83248.jpg,-20.17
83249.jpg,-20.07
83250.jpg,-19.969999
83251.jpg,-19.76
83252.jpg,0.0
83253.jpg,-19.559999
83254.jpg,-19.459999
83255.jpg,-19.360001
83256.jpg,-19.26
83257.jpg,-19.16
83258.jpg,-18.860001
83259.jpg,-18.66
83260.jpg,-18.35
83261.jpg,-17.85
83262.jpg,-17.450001
83263.jpg,-16.84
83264.jpg,-16.34
83265.jpg,-15.73
83266.jpg,-14.92
83267.jpg,-14.72
83268.jpg,-14.32
83269.jpg,-13.92
83270.jpg,-13.71
83271.jpg,-13.61
83272.jpg,-13.51
83273.jpg,-13.31
83274.jpg,-13.01
83275.jpg,-12.5
83276.jpg,-12.1
83277.jpg,-11.8
83278.jpg,-11.09
83279.jpg,-11.09
83280.jpg,-10.89
83281.jpg,-10.29
83282.jpg,-9.78
83283.jpg,-8.37
83284.jpg,-6.86
83285.jpg,-6.86
83286.jpg,-6.86
83287.jpg,-6.45
83288.jpg,-6.35
83289.jpg,-6.55
83290.jpg,-6.55
83291.jpg,-6.25
83292.jpg,0.0
83293.jpg,-5.95
83294.jpg,-5.55
83295.jpg,-5.14
83296.jpg,-4.44
83297.jpg,-3.33
83298.jpg,-2.72
83299.jpg,-2.22
83300.jpg,-2.02
83301.jpg,-2.02
83302.jpg,-2.02
83303.jpg,-2.02
83304.jpg,-2.02
83305.jpg,-2.02
83306.jpg,-1.92
83307.jpg,-1.92
83308.jpg,-1.92
83309.jpg,-1.82
83310.jpg,-1.82
83311.jpg,-1.71
83312.jpg,-1.41
83313.jpg,-1.21
83314.jpg,-1.01
83315.jpg,-0.61
83316.jpg,-0.61
83317.jpg,0.0
83318.jpg,0.4
83319.jpg,1.41
83320.jpg,3.23
83321.jpg,4.44
83322.jpg,6.25
83323.jpg,7.97
83324.jpg,9.18
83325.jpg,9.48
83326.jpg,9.88
83327.jpg,9.88
83328.jpg,9.88
83329.jpg,9.88
83330.jpg,9.88
83331.jpg,9.88
83332.jpg,9.88
83333.jpg,9.88
83334.jpg,9.88
83335.jpg,9.88
83336.jpg,9.88
83337.jpg,9.68
83338.jpg,9.28
83339.jpg,8.87
83340.jpg,0.0
83341.jpg,7.36
83342.jpg,6.66
83343.jpg,6.35
83344.jpg,0.0
83345.jpg,5.45
83346.jpg,4.94
83347.jpg,4.54
83348.jpg,4.24
83349.jpg,3.53
83350.jpg,3.23
83351.jpg,3.13
83352.jpg,3.03
83353.jpg,3.03
83354.jpg,3.33
83355.jpg,3.33
83356.jpg,3.33
83357.jpg,3.33
83358.jpg,3.23
83359.jpg,3.13
83360.jpg,3.13
83361.jpg,2.92
83362.jpg,2.72
83363.jpg,2.72
83364.jpg,2.72
83365.jpg,3.03
83366.jpg,3.23
83367.jpg,3.33
83368.jpg,3.33
83369.jpg,3.43
83370.jpg,3.43
83371.jpg,3.43
83372.jpg,3.53
83373.jpg,3.73
83374.jpg,3.73
83375.jpg,3.83
83376.jpg,3.93
83377.jpg,4.24
83378.jpg,4.34
83379.jpg,4.34
83380.jpg,4.34
83381.jpg,4.34
83382.jpg,4.34
83383.jpg,4.34
83384.jpg,4.34
83385.jpg,4.34
83386.jpg,4.34
83387.jpg,4.34
83388.jpg,4.34
83389.jpg,0.0
83390.jpg,5.14
83391.jpg,6.25
83392.jpg,6.55
83393.jpg,7.26
83394.jpg,7.76
83395.jpg,8.97
83396.jpg,9.08
83397.jpg,9.18
83398.jpg,9.18
83399.jpg,9.28
83400.jpg,10.18
83401.jpg,11.09
83402.jpg,11.9
83403.jpg,13.21
83404.jpg,14.12
83405.jpg,15.43
83406.jpg,16.940001
83407.jpg,17.65
83408.jpg,18.049999
83409.jpg,18.35
83410.jpg,18.450001
83411.jpg,18.66
83412.jpg,18.76
83413.jpg,18.959999
83414.jpg,19.16
83415.jpg,19.16
83416.jpg,19.26
83417.jpg,0.0
83418.jpg,19.559999
83419.jpg,19.66
83420.jpg,19.76
83421.jpg,19.870001
83422.jpg,20.469999
83423.jpg,20.870001
83424.jpg,21.58
83425.jpg,22.18
83426.jpg,22.59
83427.jpg,23.799999
83428.jpg,25.209999
83429.jpg,26.02
83430.jpg,26.52
83431.jpg,27.23
83432.jpg,27.530001
83433.jpg,27.629999
83434.jpg,27.629999
83435.jpg,25.82
83436.jpg,25.209999
83437.jpg,21.379999
83438.jpg,0.0
83439.jpg,20.370001
83440.jpg,20.27
83441.jpg,20.27
83442.jpg,20.27
83443.jpg,20.27
83444.jpg,20.370001
83445.jpg,20.370001
83446.jpg,20.370001
83447.jpg,20.370001
83448.jpg,20.370001
83449.jpg,20.370001
83450.jpg,20.77
83451.jpg,22.08
83452.jpg,22.59
83453.jpg,23.799999
83454.jpg,25.82
83455.jpg,27.030001
83456.jpg,28.34
83457.jpg,28.540001
83458.jpg,28.540001
83459.jpg,28.24
83460.jpg,27.93
83461.jpg,27.83
83462.jpg,27.73
83463.jpg,27.73
83464.jpg,28.030001
83465.jpg,28.129999
83466.jpg,28.34
83467.jpg,28.34
83468.jpg,28.440001
83469.jpg,28.639999
83470.jpg,28.74
83471.jpg,28.940001
83472.jpg,29.040001
83473.jpg,29.65
83474.jpg,29.85
83475.jpg,30.549999
83476.jpg,30.959999
83477.jpg,31.26
83478.jpg,31.459999
83479.jpg,32.27
83480.jpg,33.48
83481.jpg,34.290001
83482.jpg,36.91
83483.jpg,39.830002
83484.jpg,42.959999
83485.jpg,43.869999
83486.jpg,45.080002
83487.jpg,45.68
83488.jpg,46.689999
83489.jpg,48.200001
83490.jpg,50.220001
83491.jpg,51.43
83492.jpg,53.450001
83493.jpg,54.950001
83494.jpg,53.950001
83495.jpg,53.549999
83496.jpg,53.34
83497.jpg,53.34
83498.jpg,53.240002
83499.jpg,53.240002
83500.jpg,53.240002
83501.jpg,53.34
83502.jpg,53.34
83503.jpg,52.84
83504.jpg,52.130001
83505.jpg,51.630001
83506.jpg,49.709999
83507.jpg,48.709999
83508.jpg,47.599998
83509.jpg,46.689999
83510.jpg,46.389999
83511.jpg,46.389999
83512.jpg,46.389999
83513.jpg,0.0
83514.jpg,45.68
83515.jpg,45.18
83516.jpg,44.470001
83517.jpg,42.959999
83518.jpg,42.450001
83519.jpg,41.849998
83520.jpg,0.0
83521.jpg,39.630001
83522.jpg,38.919998
83523.jpg,38.419998
83524.jpg,37.709999
83525.jpg,36.299999
83526.jpg,35.389999
83527.jpg,34.290001
83528.jpg,33.380001
83529.jpg,33.080002
83530.jpg,32.970001
83531.jpg,32.970001
83532.jpg,32.970001
83533.jpg,32.970001
83534.jpg,32.869999
83535.jpg,32.669998
83536.jpg,32.07
83537.jpg,30.049999
83538.jpg,29.040001
83539.jpg,27.530001
83540.jpg,25.01
83541.jpg,0.0
83542.jpg,22.690001
83543.jpg,21.48
83544.jpg,21.08
83545.jpg,20.27
83546.jpg,19.76
83547.jpg,19.059999
83548.jpg,18.450001
83549.jpg,17.34
83550.jpg,16.639999
83551.jpg,15.93
83552.jpg,15.43
83553.jpg,14.72
83554.jpg,14.02
83555.jpg,13.41
83556.jpg,12.81
83557.jpg,12.1
83558.jpg,11.6
83559.jpg,10.79
83560.jpg,9.98
83561.jpg,9.18
83562.jpg,7.66
